AppName,RelPath,Func,LineStart,LineEnd,TotalQueries,TotalSelect,TotalInsert,TotalUpdate,TotalDelete,TotalTruncate,TotalExec,TotalWrite,TotalDynamic,DynamicRawCount,TotalDynamicSql,TotalDynamicObject,DynamicSqlCount,DynamicObjectCount,DynamicCount,DynamicSignatures,DynamicReason,TotalObjects,TotalObjectsRead,TotalObjectsWrite,TotalObjectsExec,TopObjectsRead,TopObjectsWrite,TopObjectsExec,ObjectsUsed,HasCrossDb,DbList,DynamicPseudoKinds,DynamicExampleSignatures
dotnet-sample,clsAPIServiceReksa5.cs,StopRDBIndexFund,3534,3534,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,clsAPIServiceReksa5.cs|StopRDBIndexFund|CommandText@3534 x1 (example=467e38aa4ceb00be3fc39d0612e53bb4fcef638f),dynamic object name; runtime variable,2,0,2,0,,[P] <dynamic-object>(1); control_table(1),,[P] <dynamic-object>(write=1); control_table(write=1),false,,dynamic-object(1),clsAPIServiceReksa5.cs|StopRDBIndexFund|CommandText@3534
dotnet-sample,clsAPIServiceReksa5.cs,StopRDBNonIndexFund,3564,3564,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,clsAPIServiceReksa5.cs|StopRDBNonIndexFund|CommandText@3564 x1 (example=ea8072e59147a5ebf42e1099a9b48f3ee96c067a),dynamic object name; runtime variable,2,0,2,0,,[P] <dynamic-object>(1); control_table(1),,[P] <dynamic-object>(write=1); control_table(write=1),false,,dynamic-object(1),clsAPIServiceReksa5.cs|StopRDBNonIndexFund|CommandText@3564
dotnet-sample,clsAPIServiceReksa5.cs,UpdateStatusBlokir,3734,3734,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsAPIServiceReksa5.cs|UpdateStatusBlokir|CommandText@3734 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(5),,,[P] <dynamic-sql>(read=5),false,,dynamic-sql(1),clsAPIServiceReksa5.cs|UpdateStatusBlokir|CommandText@3734
dotnet-sample,clsAPIServiceReksa5.cs,UpdateTransaksi,3682,3682,4,0,0,4,0,0,0,4,4,4,0,4,0,4,4,clsAPIServiceReksa5.cs|UpdateTransaksi|CommandText@3682 x4 (example=2b94880ca1b2b26e4be0356e2cd91d3f1e1a5bd3),dynamic object name x4; runtime variable x4,2,0,2,0,,[P] <dynamic-object>(1); ReksaRegulerSubscriptionSchedule_TT(1),,[P] <dynamic-object>(write=1); ReksaRegulerSubscriptionSchedule_TT(write=1),false,,dynamic-object(4),clsAPIServiceReksa5.cs|UpdateTransaksi|CommandText@3682 x4
dotnet-sample,clsAntasenaService.cs,InsertForm42ByTran,426,426,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,clsAntasenaService.cs|InsertForm42ByTran|CommandText@426 x1 (example=b081246b00de179ccdff49c9fc8dca8b51cee25f),concat runtime; dynamic object name,4,3,1,0,VLSResultFinalToday_TT(3); VLSSummaryToday_TM(3); VLSTransactionsToday_TR(3),[P] <dynamic-object>(3),,[P] <dynamic-object>(write=3); VLSResultFinalToday_TT(read=3); VLSSummaryToday_TM(read=3); VLSTransactionsToday_TR(read=3),false,dbo,dynamic-object(1),clsAntasenaService.cs|InsertForm42ByTran|CommandText@426
dotnet-sample,clsAntasenaService.cs,SqlParameter,301,566,2,0,2,0,0,0,0,2,2,2,0,2,0,2,2,clsAntasenaService.cs|SqlParameter|CommandText@301 x2 (example=b081246b00de179ccdff49c9fc8dca8b51cee25f),[[table]] placeholder x2; dynamic object name x2; template placeholder x2,4,3,1,0,VLSResultFinalToday_TT(3); VLSSummaryToday_TM(3); VLSTransactionsToday_TR(3),[P] <dynamic-object>(3),,[P] <dynamic-object>(write=3); VLSResultFinalToday_TT(read=3); VLSSummaryToday_TM(read=3); VLSTransactionsToday_TR(read=3),false,dbo,dynamic-object(1),clsAntasenaService.cs|SqlParameter|CommandText@301; clsAntasenaService.cs|SqlParameter|CommandText@566
dotnet-sample,clsCustomer.cs,GetCurrentDate,1022,1022,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,clsCustomer.cs|GetCurrentDate|ExecProc@1022 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(4),[P] <dynamic-sql>(4),[P] <dynamic-sql>(write=4/exec=4),false,,dynamic-object(1); dynamic-sql(1),clsCustomer.cs|GetCurrentDate|ExecProc@1022 x2
dotnet-sample,clsCustomer.cs,ProCIFParseParmBasicInfDtls,406,406,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,clsCustomer.cs|ProCIFParseParmBasicInfDtls|ExecProc@406 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(4),[P] <dynamic-sql>(4),[P] <dynamic-sql>(write=4/exec=4),false,,dynamic-object(1); dynamic-sql(1),clsCustomer.cs|ProCIFParseParmBasicInfDtls|ExecProc@406 x2
dotnet-sample,clsCustomer.cs,ProCIFParseParmBasicInfV2Maint,549,549,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,clsCustomer.cs|ProCIFParseParmBasicInfV2Maint|ExecProc@549 x2 (example=07c98376d2daa2052772a7bb304845aa1c3db119),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); ProCIFParseParmBasicInfV2Maint(1),[P] <dynamic-object>(1); ProCIFParseParmBasicInfV2Maint(1),[P] <dynamic-object>(write=1/exec=1); ProCIFParseParmBasicInfV2Maint(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),clsCustomer.cs|ProCIFParseParmBasicInfV2Maint|ExecProc@549 x2
dotnet-sample,clsCustomer.cs,ProCIFParseParmQuickCreate,280,280,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,clsCustomer.cs|ProCIFParseParmQuickCreate|ExecProc@280 x2 (example=55e1052690ca319bedc41a1f00d9a79d6f3bd3f5),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); ProCIFParseParmQuickCreate(1),[P] <dynamic-object>(1); ProCIFParseParmQuickCreate(1),[P] <dynamic-object>(write=1/exec=1); ProCIFParseParmQuickCreate(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),clsCustomer.cs|ProCIFParseParmQuickCreate|ExecProc@280 x2
dotnet-sample,clsDataAccess1.cs,ExecQuery,463,463,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|ExecQuery|ExecProc@463 x1 (example=2dadba2a19525dab48053a77737c5a69c852185c),,1,0,1,1,,TRSExecQuery(1),TRSExecQuery(1),TRSExecQuery(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,GetGeneralParam,24,24,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|GetGeneralParam|ExecProc@24 x1 (example=75b719ef2434bcdd982b6db5ac8eb58c22570719),,1,0,1,1,,SBNSchedGetGeneralParam(1),SBNSchedGetGeneralParam(1),SBNSchedGetGeneralParam(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,InsertLiveLog,49,49,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|InsertLiveLog|ExecProc@49 x1 (example=220945f9849cb6e9033a0301fd0cab72f729e4a4),,1,0,1,1,,SBNSchedCreateLiveLog(1),SBNSchedCreateLiveLog(1),SBNSchedCreateLiveLog(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,InvestorPopulateRegData,124,165,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsDataAccess1.cs|InvestorPopulateRegData|ExecProc@124 x1 (example=8bbe98875327365fe3e7cc033498cf64cc01e500);clsDataAccess1.cs|InvestorPopulateRegData|ExecProc@165 x1 (example=2c3e4f4d2c149dbaf23a3592bf209d2a5a817878),,2,0,2,2,,SBNSchedPopulateRegInvestor(1); SBNSchedPopulateRegInvestorForOrder(1),SBNSchedPopulateRegInvestor(1); SBNSchedPopulateRegInvestorForOrder(1),SBNSchedPopulateRegInvestor(write=1/exec=1); SBNSchedPopulateRegInvestorForOrder(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,InvestorUpdateResponse,91,91,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|InvestorUpdateResponse|ExecProc@91 x1 (example=6b113e76ba2fbcd113568d771872b97288d0e015),,1,0,1,1,,SBNSchedUpdateResponseInvestor(1),SBNSchedUpdateResponseInvestor(1),SBNSchedUpdateResponseInvestor(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,LogPaymentDirect,543,543,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|LogPaymentDirect|ExecProc@543 x1 (example=055cdf2f6482e622ba61acb2b9cc643a98330bc3),,1,0,1,1,,SBNSchedLogORIPaymentDirect(1),SBNSchedLogORIPaymentDirect(1),SBNSchedLogORIPaymentDirect(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,LogUnblokirAPI,583,583,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|LogUnblokirAPI|ExecProc@583 x1 (example=c8940190c7437aa3bd1041029c037117f9aa5462),,1,0,1,1,,sp_sbn_log_unblokir_api(1),sp_sbn_log_unblokir_api(1),sp_sbn_log_unblokir_api(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,NotifPopulateData,425,425,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|NotifPopulateData|ExecProc@425 x1 (example=36e773e2d514e96345f8e87f82b4e4d1469d55a7),,1,0,1,1,,SBNSchedPopulateNotif(1),SBNSchedPopulateNotif(1),SBNSchedPopulateNotif(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,NotifUpdateStatus,391,391,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|NotifUpdateStatus|ExecProc@391 x1 (example=ce12a0979c43ea9e93402df879ac1cf1f0d93516),,1,0,1,1,,SBNSchedUpdateNotifStatus(1),SBNSchedUpdateNotifStatus(1),SBNSchedUpdateNotifStatus(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,ORIOrderPopulateMainSched,308,308,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|ORIOrderPopulateMainSched|ExecProc@308 x1 (example=18bcf9da904fd1d33acfbd4dfd5e49a74c43d572),,1,0,1,1,,SBNSchedPopulateORIOrder(1),SBNSchedPopulateORIOrder(1),SBNSchedPopulateORIOrder(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,ORIOrderUpdateResponse,347,347,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess1.cs|ORIOrderUpdateResponse|ExecProc@347 x1 (example=f6db95a49d18846bf766a27cc0a87d8ab4109458),,1,0,1,1,,SBNSchedUpdateResponseOrderORI(1),SBNSchedUpdateResponseOrderORI(1),SBNSchedUpdateResponseOrderORI(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess1.cs,StatusORIOrderPopulate,202,272,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsDataAccess1.cs|StatusORIOrderPopulate|ExecProc@202 x1 (example=39cb1951277cf896b93d53c2671e26d339b12da6);clsDataAccess1.cs|StatusORIOrderPopulate|ExecProc@272 x1 (example=5c1b8e85650e984809035e009bbbab54e78f617f),,2,0,2,2,,SBNSchedGetDataStatusPemesanan(1); SBNSchedUpdateStatusPemesananORI(1),SBNSchedGetDataStatusPemesanan(1); SBNSchedUpdateStatusPemesananORI(1),SBNSchedGetDataStatusPemesanan(write=1/exec=1); SBNSchedUpdateStatusPemesananORI(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,APIGetErrorMapping,606,606,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|APIGetErrorMapping|ExecProc@606 x1 (example=57a4f36ede9a33f9156b2727c820f9f2ba217ab6),,1,0,1,1,,TRSORIGetAPIErrorMapping(1),TRSORIGetAPIErrorMapping(1),TRSORIGetAPIErrorMapping(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,ConvertTIBCOResponse,617,777,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,clsDataAccess2.cs|ConvertTIBCOResponse|ExecProc@617 x1 (example=b4f03a4e611a74e1160490514f557b5647e611db);clsDataAccess2.cs|ConvertTIBCOResponse|ExecProc@685 x1 (example=a3a3751979ea260140a018ca7acc78d9f2fa65a6);clsDataAccess2.cs|ConvertTIBCOResponse|ExecProc@777 x1 (example=58a68e762c364e0a52f90df6b47ab26a16031e63),,3,0,3,3,,ProCIFP2Parse(1); TRSORIOnlineNewTransaction(1); TRSORIOnlinePopulateHist(1),ProCIFP2Parse(1); TRSORIOnlineNewTransaction(1); TRSORIOnlinePopulateHist(1),ProCIFP2Parse(write=1/exec=1); TRSORIOnlineNewTransaction(write=1/exec=1); TRSORIOnlinePopulateHist(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,GetSystemNIK,367,548,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,clsDataAccess2.cs|GetSystemNIK|ExecProc@367 x1 (example=d9cd47b5bd2c3f639e0085491e4c011e835180d8);clsDataAccess2.cs|GetSystemNIK|ExecProc@395 x1 (example=21af46e0f57193faded56c9eecc1483446d639a5);clsDataAccess2.cs|GetSystemNIK|ExecProc@491 x1 (example=21af46e0f57193faded56c9eecc1483446d639a5);clsDataAccess2.cs|GetSystemNIK|ExecProc@548 x1 (example=2102c7974f6f47b07079e6c54859eca55194059c),,3,0,3,3,,TRSObliGetNotifAPIParam(6); OMGetSystemNIK(1); TRSObliGetAPI(1),TRSObliGetNotifAPIParam(6); OMGetSystemNIK(1); TRSObliGetAPI(1),TRSObliGetNotifAPIParam(write=6/exec=6); OMGetSystemNIK(write=1/exec=1); TRSObliGetAPI(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,InsertObliNotifLog,448,448,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|InsertObliNotifLog|ExecProc@448 x1 (example=d0c071868f32dde2a55ec73ee8b15a9287ff81db),,1,0,1,1,,TRSCallNotifAPILog(1),TRSCallNotifAPILog(1),TRSCallNotifAPILog(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,LogFLDCPY,2092,2092,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|LogFLDCPY|ExecProc@2092 x1 (example=3f74d554018a59675411ba41708977606d5e6f1a),,1,0,1,1,,MXINTFCPYInLog(1),MXINTFCPYInLog(1),MXINTFCPYInLog(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,LogFLDDEAL,2114,2114,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|LogFLDDEAL|ExecProc@2114 x1 (example=813f09004b7e5d8aca80a676c76c453303ce06da),,1,0,1,1,,MXINTFDEALInLog(1),MXINTFDEALInLog(1),MXINTFDEALInLog(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,NTIInsertNew,228,256,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsDataAccess2.cs|NTIInsertNew|ExecProc@228 x1 (example=17a4762dcca58a5db7ec23ad66322a093a9b1587);clsDataAccess2.cs|NTIInsertNew|ExecProc@256 x1 (example=fff50cc0d9590ee7934ef94dc343dfe0243ddd9b),,2,0,2,2,,OMBranchingNTI(1); TRSPopulateMasterNasabahForMurex(1),OMBranchingNTI(1); TRSPopulateMasterNasabahForMurex(1),OMBranchingNTI(write=1/exec=1); TRSPopulateMasterNasabahForMurex(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,NTIUpdateReviewedCustomerID,110,110,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|NTIUpdateReviewedCustomerID|ExecProc@110 x1 (example=a43a58f43b2d016c8982bcfd1030bcdaace9d5ad),,1,0,1,1,,OMUpdateReviewedCustomerID(1),OMUpdateReviewedCustomerID(1),OMUpdateReviewedCustomerID(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,ONFXDataTrxInquiry,1525,1604,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsDataAccess2.cs|ONFXDataTrxInquiry|ExecProc@1525 x1 (example=e3db25ddb04199d75c590b17f530cb0978569a3e);clsDataAccess2.cs|ONFXDataTrxInquiry|ExecProc@1604 x1 (example=b3987533e94f2670dee6ef49cf77d612836f8574),,2,0,2,2,,OMSubmitTransactionSekunder(1); VELPopulateONFXTrxByDeal(1),OMSubmitTransactionSekunder(1); VELPopulateONFXTrxByDeal(1),OMSubmitTransactionSekunder(write=1/exec=1); VELPopulateONFXTrxByDeal(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,ORI_Online_GetBlockAccountData,732,732,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|ORI_Online_GetBlockAccountData|ExecProc@732 x1 (example=b43a5b763b6306ceb84cfcf986c2aef08e432df5),,1,0,1,1,,TRSORIOnlineGetBlockAccountData(1),TRSORIOnlineGetBlockAccountData(1),TRSORIOnlineGetBlockAccountData(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,ORI_Online_GetProductDetail,919,1182,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,clsDataAccess2.cs|ORI_Online_GetProductDetail|ExecProc@1039 x1 (example=1a9612fb5ea1777afc3116ae9b2d16b942ee2cd7);clsDataAccess2.cs|ORI_Online_GetProductDetail|ExecProc@1101 x1 (example=a252cadf8bb8cf4563b17209f8e9f76ae659af2d);clsDataAccess2.cs|ORI_Online_GetProductDetail|ExecProc@1182 x1 (example=a84e105975a0bc5f82db8f369e84ddb06cf8746c);clsDataAccess2.cs|ORI_Online_GetProductDetail|ExecProc@919 x1 (example=8a31c664d21b062d9a097b534c34aa73854c7a37);clsDataAccess2.cs|ORI_Online_GetProductDetail|ExecProc@959 x1 (example=60b65894a796d4170ffce03ea58b95a1db6d3960);... (6 total),,6,0,6,6,,OMGetListProductSekunder(1); ORISBNIPopulateEarlyRedemption(1); ORISBNIPopulateRegisterInvestor(1); ORISBNISubmitEarlyRedemption(1); ORISBNISubmitInvestorPending(1); +1 others,OMGetListProductSekunder(1); ORISBNIPopulateEarlyRedemption(1); ORISBNIPopulateRegisterInvestor(1); ORISBNISubmitEarlyRedemption(1); ORISBNISubmitInvestorPending(1); +1 others,OMGetListProductSekunder(write=1/exec=1); ORISBNIPopulateEarlyRedemption(write=1/exec=1); ORISBNIPopulateRegisterInvestor(write=1/exec=1); ORISBNISubmitEarlyRedemption(write=1/exec=1); ORISBNISubmitInvestorPending(write=1/exec=1); TRSORIGetProductDetail(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,UpdateAccruedInterest,1647,1692,2,0,0,0,0,0,2,2,1,1,0,1,0,1,1,clsDataAccess2.cs|UpdateAccruedInterest|ExecProc@1647 x1 (example=469dfb8eaf02e3dc6261e15b2a5afdd8f7311c8f);clsDataAccess2.cs|UpdateAccruedInterest|ExecProc@1692 x1 (example=7957de14fa39149cc902a781c65bcc418914c885),dynamic object name; runtime variable,3,0,3,3,,[P] <dynamic-object>(1); TRSProcessInsertSecurityTransactionCommit(1); TRSRetailUpdateAccruedInterest(1),[P] <dynamic-object>(1); TRSProcessInsertSecurityTransactionCommit(1); TRSRetailUpdateAccruedInterest(1),[P] <dynamic-object>(write=1/exec=1); TRSProcessInsertSecurityTransactionCommit(write=1/exec=1); TRSRetailUpdateAccruedInterest(write=1/exec=1),false,,dynamic-object(1),clsDataAccess2.cs|UpdateAccruedInterest|ExecProc@1692
dotnet-sample,clsDataAccess2.cs,UpdateStatusTreasuryCust,353,353,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|UpdateStatusTreasuryCust|ExecProc@353 x1 (example=0ff1c4f724a0b28224a2040864d405f5b7cab88a),,1,0,1,1,,OMUpdateStatusTreasuryCust(1),OMUpdateStatusTreasuryCust(1),OMUpdateStatusTreasuryCust(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,ValidateCustomer,145,145,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|ValidateCustomer|ExecProc@145 x1 (example=d1e866092270fc7ec4ed36cb3e8660181d038046),,1,0,1,1,,OMValidateCustomer(1),OMValidateCustomer(1),OMValidateCustomer(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,calculateORI2,1805,2016,6,0,0,0,0,0,6,6,1,1,0,1,0,1,1,clsDataAccess2.cs|calculateORI2|ExecProc@1805 x1 (example=971166f119619ebfdba05bbb40987d334808df22);clsDataAccess2.cs|calculateORI2|ExecProc@1877 x1 (example=93c7cc4a5142bf9916a7cd25da39be8c999128e1);clsDataAccess2.cs|calculateORI2|ExecProc@1897 x1 (example=381839bc60b84083a92601515eb733800c9f213c);clsDataAccess2.cs|calculateORI2|ExecProc@1925 x1 (example=b0417c450da8e526f283cb72fa585cc3f3d0b72b);clsDataAccess2.cs|calculateORI2|ExecProc@1968 x1 (example=0c9017df1417bdb1d54fe890a3936ab4c707749b);... (6 total),dynamic object name; dynamic sql; runtime variable,8,0,8,7,,TRSRetailCalculateFee(2); [P] <dynamic-object>(1); [P] <dynamic-sql>(1); OMDeleteProcessInputSecurityMaster(1); OMInputLogProcess(1); +3 others,TRSRetailCalculateFee(2); [P] <dynamic-sql>(1); OMDeleteProcessInputSecurityMaster(1); OMInputLogProcess(1); OMTrxSecPreBook(1); +2 others,TRSRetailCalculateFee(write=2/exec=2); [P] <dynamic-sql>(write=1/exec=1); OMDeleteProcessInputSecurityMaster(write=1/exec=1); OMInputLogProcess(write=1/exec=1); OMTrxSecPreBook(write=1/exec=1); SecurityCheckAccount(write=1/exec=1); trs_UpdateStatusSecurityTransactionAfterMurex(write=1/exec=1); [P] <dynamic-object>(write=1),false,,dynamic-object(1); dynamic-sql(1),clsDataAccess2.cs|calculateORI2|ExecProc@1925
dotnet-sample,clsDataAccess2.cs,clsDataAccess2.cs@L1243,1243,1243,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|clsDataAccess2.cs@L1243|ExecProc@1243 x1 (example=ec23ea59fa055c38867de74e98d24ff34d436578),,1,0,1,1,,TRSPopulateTransactionBalance(1),TRSPopulateTransactionBalance(1),TRSPopulateTransactionBalance(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,clsDataAccess2.cs@L1371,1371,1371,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|clsDataAccess2.cs@L1371|ExecProc@1371 x1 (example=971166f119619ebfdba05bbb40987d334808df22),,1,0,1,1,,TRSRetailCalculateFee(2),TRSRetailCalculateFee(2),TRSRetailCalculateFee(write=2/exec=2),false,,,
dotnet-sample,clsDataAccess2.cs,clsDataAccess2.cs@L1462,1462,1462,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|clsDataAccess2.cs@L1462|ExecProc@1462 x1 (example=440aea889c671a22157f0147a3c8d104a7a3c33f),,1,0,1,1,,OMTrxSecCalculate(1),OMTrxSecCalculate(1),OMTrxSecCalculate(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,clsDataAccess2.cs@L601,601,601,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|clsDataAccess2.cs@L601|ExecProc@601 x1 (example=e70f1dc0c064fce5cf494b1b6cb0e4b9af19d865),,1,0,1,1,,TRSObliAPICreateLog(1),TRSObliAPICreateLog(1),TRSObliAPICreateLog(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,clsDataAccess2.cs@L843,843,843,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|clsDataAccess2.cs@L843|ExecProc@843 x1 (example=407213e443d3d5c3098100c151636728de63ade4),,1,0,1,1,,TRSORICheckProductEligibility(1),TRSORICheckProductEligibility(1),TRSORICheckProductEligibility(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,clsDataAccess2.cs@L889,889,889,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsDataAccess2.cs|clsDataAccess2.cs@L889|ExecProc@889 x1 (example=e08f0b45ff78a5a22a642a533e3f79143db45887),,1,0,1,1,,TRSORIUpdateStatusPembayaranOnline(1),TRSORIUpdateStatusPembayaranOnline(1),TRSORIUpdateStatusPembayaranOnline(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,isUsingMQ,2128,2252,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,clsDataAccess2.cs|isUsingMQ|ExecProc@2128 x1 (example=ca94b68aced44c3f1b9814f33cb772e13c4742b1);clsDataAccess2.cs|isUsingMQ|ExecProc@2166 x1 (example=5c2e16567307eaa32a2e8bbfd3ce19bcc8e04e73);clsDataAccess2.cs|isUsingMQ|ExecProc@2202 x1 (example=bd3d08eed9d5dc50e31754e3de49f7311bbda25a);clsDataAccess2.cs|isUsingMQ|ExecProc@2252 x1 (example=21af46e0f57193faded56c9eecc1483446d639a5),,4,0,4,4,,TRSObliGetNotifAPIParam(3); ORISBNIDeleteTransactionData(1); TRSAddInfoXMLInterfaceToMX(1); TRSLelangGetParam(1),TRSObliGetNotifAPIParam(3); ORISBNIDeleteTransactionData(1); TRSAddInfoXMLInterfaceToMX(1); TRSLelangGetParam(1),TRSObliGetNotifAPIParam(write=3/exec=3); ORISBNIDeleteTransactionData(write=1/exec=1); TRSAddInfoXMLInterfaceToMX(write=1/exec=1); TRSLelangGetParam(write=1/exec=1),false,,,
dotnet-sample,clsDataAccess2.cs,subUpdateSequenceBlock,2057,2057,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDataAccess2.cs|subUpdateSequenceBlock|ExecProc@2057 x1 (example=e1991d0f8541f0978f40c103051bf6a5034c096d),dynamic object name; dynamic sql; runtime variable,3,0,3,2,,[P] <dynamic-object>(1); [P] <dynamic-sql>(1); TRSUpdateBlokirSwitchingTransaction(1),[P] <dynamic-sql>(1); TRSUpdateBlokirSwitchingTransaction(1),[P] <dynamic-sql>(write=1/exec=1); TRSUpdateBlokirSwitchingTransaction(write=1/exec=1); [P] <dynamic-object>(write=1),false,,dynamic-object(1); dynamic-sql(1),clsDataAccess2.cs|subUpdateSequenceBlock|ExecProc@2057
dotnet-sample,clsDataAccessReksa.cs,clsDataAccessReksa,62,159,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,clsDataAccessReksa.cs|clsDataAccessReksa|ExecProc@159 x1 (example=70cf0a5993ac16f094a51ef5a1f5b9d862c0a1ae);clsDataAccessReksa.cs|clsDataAccessReksa|ExecProc@62 x1 (example=b9d44ac42010ea90ff398e89ec70445cf3f0556d);clsDataAccessReksa.cs|clsDataAccessReksa|ExecProc@94 x1 (example=396cf0dc118d730994b5bab4c39c29f2dc500cb0),,3,0,3,3,,ReksaEBWInquiryRDBInsurance(1); ReksaRMMGetNotifAPIParam(1); ReksaSchedGetNotifAPIParam(1),ReksaEBWInquiryRDBInsurance(1); ReksaRMMGetNotifAPIParam(1); ReksaSchedGetNotifAPIParam(1),ReksaEBWInquiryRDBInsurance(write=1/exec=1); ReksaRMMGetNotifAPIParam(write=1/exec=1); ReksaSchedGetNotifAPIParam(write=1/exec=1),false,,,
